frequency_st_x_hz,frequency_st_y_hz,mean_voltage_difference_integral_vs,std_voltage_difference_integral_vs,min_voltage_difference_integral_vs,max_voltage_difference_integral_vs,valid_trial_count,trial_indices_used,trial_integrals_vs,run_name
145,241,2.6770680539980884e-06,5.224854137318385e-06,0.0,1.783491443999585e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;9.538061219988e-06;0.000000000000e+00;1.449110970000e-05;0.000000000000e+00;0.000000000000e+00;1.783491444000e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;4.817498039988e-06;0.000000000000e+00;0.000000000000e+00;6.859777679991e-06,st1_145_hz__st2_241_hz
145,257,3.228435619194812e-06,7.742784803977491e-06,0.0,3.0415765679980834e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;3.041576567998e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.696755056399e-05;0.000000000000e+00;0.000000000000e+00;3.756130739940e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.342926539999e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_145_hz__st2_257_hz
145,273,4.952974310099574e-06,7.0782093773079734e-06,0.0,2.2575317220008274e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;3.399723540037e-06;1.265817168004e-05;0.000000000000e+00;0.000000000000e+00;1.438564643997e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.569426803996e-05;0.000000000000e+00;9.180353519977e-06;2.257531722001e-05;5.598426239994e-06;0.000000000000e+00;0.000000000000e+00;1.556757952201e-05,st1_145_hz__st2_273_hz
145,289,5.557295986194714e-06,7.343849945533406e-06,0.0,2.219521931995372e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;8.633385504010e-06;0.000000000000e+00;0.000000000000e+00;1.724293691999e-05;0.000000000000e+00;1.492718471999e-05;7.716329999963e-08;6.249358799948e-07;3.663102059981e-06;2.219521931995e-05;0.000000000000e+00;0.000000000000e+00;1.169537003992e-05;0.000000000000e+00;1.947186000040e-06;1.460616605999e-05;1.553326992002e-05;0.000000000000e+00;0.000000000000e+00,st1_145_hz__st2_289_hz
145,305,6.633467017201737e-06,1.0745072449576457e-05,0.0,4.5452208780041864e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.728419039992e-06;4.545220878004e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.241235413994e-05;0.000000000000e+00;1.525897674005e-05;1.156535568004e-05;0.000000000000e+00;1.295262720000e-05;0.000000000000e+00;4.826423339988e-06;1.296798857997e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.550498684401e-05;0.000000000000e+00,st1_145_hz__st2_305_hz
145,321,2.6223414092993097e-06,5.163234703181702e-06,0.0,1.982408580002426e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.982408580002e-05;0.000000000000e+00;7.664856245997e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.272531887994e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;5.617113660006e-06;4.649576760007e-06;0.000000000000e+00;0.000000000000e+00;1.965876840015e-06;0.000000000000e+00,st1_145_hz__st2_321_hz
145,337,2.9210908392016123e-06,6.470346372070995e-06,0.0,2.4248480543997974e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;6.883286759973e-06;0.000000000000e+00;1.397761434002e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.424848054400e-05;0.000000000000e+00;1.331243514004e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_145_hz__st2_337_hz
145,353,7.42949020080267e-06,1.1754264731162528e-05,0.0,4.8145244400046866e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;8.448790140003e-06;3.408741540034e-06;7.414061579969e-06;1.237384062004e-05;4.985736479993e-06;0.000000000000e+00;1.635346494002e-05;2.779315203598e-05;0.000000000000e+00;9.758360879952e-06;0.000000000000e+00;4.814524440005e-05;9.908411400011e-06;0.000000000000e+00;0.000000000000e+00,st1_145_hz__st2_353_hz
145,369,3.2918184089953876e-06,6.031171685410011e-06,0.0,1.7112031919952475e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;6.466625999998e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.658502539998e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.125889560003e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.711203191995e-05;1.441378925995e-05,st1_145_hz__st2_369_hz
145,385,4.972461959694697e-06,7.444447237652748e-06,0.0,2.110513625993571e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.621269809996e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.110513625994e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.629934020003e-05;1.840467096001e-05;1.302496542002e-05;0.000000000000e+00;1.010466017994e-05;4.297768073999e-06,st1_145_hz__st2_385_hz
145,401,3.763168599599416e-06,7.029417728854858e-06,0.0,2.313748962003981e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.284602839996e-06;2.313748962004e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.952507988000e-05;1.622341668600e-05;0.000000000000e+00;0.000000000000e+00;8.339538960001e-06;0.000000000000e+00;3.320684279950e-06;0.000000000000e+00;2.432559726001e-06,st1_145_hz__st2_401_hz
145,417,5.555489326199356e-06,7.84286283920811e-06,0.0,2.898416627999251e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.685447478001e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.898416627999e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;8.413036199945e-07;1.145738339993e-05;0.000000000000e+00;0.000000000000e+00;1.389962375997e-05;1.050495264002e-05;0.000000000000e+00;9.355754123994e-06;1.240855452002e-05;6.803573400060e-06,st1_145_hz__st2_417_hz
145,433,3.7270322190000044e-06,7.354583531488173e-06,0.0,2.606170068003566e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;2.606170068004e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.767998087996e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.174397849998e-05;0.000000000000e+00;0.000000000000e+00;4.610574899966e-06;1.444440942006e-05;0.000000000000e+00;0.000000000000e+00,st1_145_hz__st2_433_hz
145,449,6.52091778360224e-06,9.292127026817655e-06,0.0,3.139790471997639e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.187511317999e-05;6.435667080001e-06;3.139790471998e-05;0.000000000000e+00;0.000000000000e+00;2.203695000000e-05;1.694504556000e-05;0.000000000000e+00;7.847727371996e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.756500768005e-05;1.631494008002e-05;0.000000000000e+00,st1_145_hz__st2_449_hz
145,465,6.122351972694604e-06,9.589408836950904e-06,0.0,3.794507693994919e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,2.907091979942e-06;0.000000000000e+00;8.802578519995e-06;6.631167960011e-06;3.794507693995e-05;2.537769101402e-05;4.526869679961e-06;6.976003320003e-06;1.113177978001e-05;0.000000000000e+00;0.000000000000e+00;1.246396158001e-05;0.000000000000e+00;5.564224799914e-07;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;5.128396200005e-06;0.000000000000e+00,st1_145_hz__st2_465_hz
145,481,5.7516797376020244e-06,9.511910449439868e-06,0.0,3.447287852402365e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;3.458260494003e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.025053609404e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;3.447287852402e-05;1.073644559982e-06;9.204280919989e-06;0.000000000000e+00;1.750417955999e-05;7.141899780072e-06;2.037275153999e-05;0.000000000000e+00;1.555163279954e-06;0.000000000000e+00,st1_145_hz__st2_481_hz
145,497,6.259931469896203e-06,1.0724289625056987e-05,0.0,4.466528262003222e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.095282152001e-05;7.922138759997e-06;1.512627481800e-05;4.160080979998e-06;0.000000000000e+00;0.000000000000e+00;4.466528262003e-05;3.658850279953e-06;0.000000000000e+00;5.014796760000e-06;1.649753460000e-05;2.111545979966e-06;5.089303079964e-06,st1_145_hz__st2_497_hz
145,513,8.52834031200289e-06,8.920801328198794e-06,0.0,2.5794282959917813e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.456440210005e-05;1.969014492001e-05;0.000000000000e+00;1.320994260001e-05;1.434415068005e-05;1.798094970006e-05;0.000000000000e+00;1.647031247997e-05;1.321245791999e-05;0.000000000000e+00;1.268672201998e-05;0.000000000000e+00;0.000000000000e+00;2.167610436001e-05;2.579428295992e-05;0.000000000000e+00;0.000000000000e+00;9.373365000176e-07;0.000000000000e+00;0.000000000000e+00,st1_145_hz__st2_513_hz
145,529,5.400707830298003e-06,5.747850292313091e-06,0.0,1.5099886260011575e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.509988626001e-05;1.365877260001e-05;1.145006098383e-05;0.000000000000e+00;0.000000000000e+00;1.138118543998e-05;5.310244980039e-06;1.088331192002e-05;0.000000000000e+00;1.283420466000e-05;0.000000000000e+00;0.000000000000e+00;7.694971920008e-06;0.000000000000e+00;8.392135662007e-06;1.130938218005e-05;0.000000000000e+00,st1_145_hz__st2_529_hz
145,545,1.00259981343968e-05,8.176837067123059e-06,0.0,2.8514106720028964e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.087612002000e-05;1.871522965804e-05;1.559751849180e-05;0.000000000000e+00;2.173589135999e-05;7.261114140006e-06;1.256665248002e-05;0.000000000000e+00;2.851410672003e-05;0.000000000000e+00;1.042993566004e-05;1.292981454002e-05;0.000000000000e+00;1.191275526600e-05;1.563759421200e-05;3.970982340001e-06;0.000000000000e+00;1.552428756001e-05;1.484796023999e-05,st1_145_hz__st2_545_hz
145,561,6.023074746594679e-06,7.85667852787129e-06,0.0,2.653621362002645e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;1.191843989997e-05;6.435780839953e-06;0.000000000000e+00;1.756816416003e-05;1.847600099963e-06;2.653621362003e-05;0.000000000000e+00;0.000000000000e+00;1.690437067201e-05;1.144806011998e-05;6.355366380012e-06;0.000000000000e+00;0.000000000000e+00;1.689397038000e-05;4.203334439962e-06;0.000000000000e+00;0.000000000000e+00;3.501943199924e-07,st1_145_hz__st2_561_hz
145,577,8.105593358598896e-06,8.368569790339755e-06,0.0,3.246004999578587e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,9.951375096000e-06;6.746912280015e-06;0.000000000000e+00;0.000000000000e+00;2.842534259972e-06;1.463231051999e-05;7.928205299967e-06;1.040425920018e-06;0.000000000000e+00;1.234089540059e-06;1.865076228003e-05;1.171134000028e-06;1.479351006005e-05;0.000000000000e+00;4.560922260066e-06;3.246004999579e-05;1.111269149998e-05;1.429799075996e-05;1.734472098005e-05;3.344232420013e-06,st1_145_hz__st2_577_hz
145,593,7.920013547690505e-06,7.671597314197959e-06,0.0,2.8380756959994763e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.718685179974e-06;8.835159599929e-07;1.222899246002e-05;1.577247480000e-05;1.181156399988e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.638440027996e-05;9.136759680002e-06;1.011470814000e-05;1.530053333999e-05;0.000000000000e+00;2.838075695999e-05;9.915755399970e-06;6.979495680004e-06;1.421512109993e-05;0.000000000000e+00;2.887611839991e-06;1.330030373399e-05,st1_145_hz__st2_593_hz
161,1,0.0,0.0,0.0,0.0,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_161_hz__st2_1_hz
161,17,0.0,0.0,0.0,0.0,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_161_hz__st2_17_hz
161,33,8.808430949985847e-07,3.4918199402536975e-06,0.0,1.602635687998344e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.602635687998e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.590505019988e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_161_hz__st2_33_hz
161,49,1.2906197100037708e-07,5.625680890448207e-07,0.0,2.5812394200075418e-06,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.581239420008e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_161_hz__st2_49_hz
161,65,2.664682235099768e-06,5.093276807995367e-06,0.0,1.5782173920031452e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.450320535800e-05;0.000000000000e+00;0.000000000000e+00;1.578217392003e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.124733635997e-05;0.000000000000e+00;4.183744104002e-06;0.000000000000e+00;7.577184959998e-06;0.000000000000e+00,st1_161_hz__st2_65_hz
161,81,8.95601105999344e-07,2.8115065034320483e-06,0.0,1.1574515879991809e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;6.337506239995e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.157451587999e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_161_hz__st2_81_hz
161,97,3.6051123896998702e-06,6.364051156085801e-06,0.0,1.7335556316001172e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,1.111851914400e-05;0.000000000000e+00;1.305896994002e-05;0.000000000000e+00;0.000000000000e+00;1.733555631600e-05;0.000000000000e+00;0.000000000000e+00;1.722207635999e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.336712603400e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_161_hz__st2_97_hz
161,113,8.054068778987761e-07,2.560857914041494e-06,0.0,1.0737110159975138e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;5.371027398000e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.073711015998e-05;0.000000000000e+00,st1_161_hz__st2_113_hz
161,129,7.672074749998093e-07,1.9196919030317273e-06,0.0,6.3647584200077215e-06,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,6.014753639949e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.964637440039e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;6.364758420008e-06,st1_161_hz__st2_129_hz
161,145,2.3183817363019164e-06,5.0336929366977616e-06,0.0,2.0266356600007195e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;8.369621045998e-06;2.026635660001e-05;4.143378779975e-06;0.000000000000e+00;1.439517240009e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.057145778006e-05;1.577303279987e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_161_hz__st2_145_hz
161,161,2.675060193600768e-06,4.431214219251964e-06,0.0,1.5924622482002547e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,4.181952132000e-06;1.814317578000e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.037302506001e-05;7.615609200262e-07;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.592462248200e-05;2.238975720026e-06;0.000000000000e+00;8.252912159967e-06;0.000000000000e+00;1.064412179996e-06;8.889425639991e-06,st1_161_hz__st2_161_hz
161,177,1.9737444131999806e-06,5.396153061811881e-06,0.0,2.083023050398272e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;1.444934376002e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.083023050398e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;4.195314000000e-06;0.000000000000e+00;0.000000000000e+00,st1_161_hz__st2_177_hz
161,193,2.9302983396070106e-06,5.413173876152743e-06,0.0,1.771311150001176e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;1.001013199200e-05;0.000000000000e+00;0.000000000000e+00;6.172350480027e-06;0.000000000000e+00;0.000000000000e+00;1.189379664005e-05;0.000000000000e+00;0.000000000000e+00;1.281657618005e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.771311150001e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,st1_161_hz__st2_193_hz
161,209,2.209149960304482e-06,4.63996907125671e-06,0.0,1.4705590320000795e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.367673258600e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;7.734440700027e-06;8.066235600057e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.470559032000e-05;0.000000000000e+00,st1_161_hz__st2_209_hz
161,225,3.242114306104376e-06,7.007749880254273e-06,0.0,2.847645000006172e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.339095779999e-06;2.453283900028e-06;9.422129700004e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;8.668018781999e-06;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;2.847645000006e-05;1.448330795999e-05;0.000000000000e+00,st1_161_hz__st2_225_hz
161,241,3.3841082987962243e-06,5.7895021653376726e-06,0.0,1.7875855080023986e-05,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.000000000000e+00;1.653026049000e-05;1.073162807999e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;5.843675699997e-06;1.787585508002e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;4.111443755956e-06;7.652233799615e-07;0.000000000000e+00;0.000000000000e+00;1.182407949000e-05,st1_161_hz__st2_241_hz
