run_name,mean_voltage_difference_integral_vs,std_voltage_difference_integral_vs,min_voltage_difference_integral_vs,max_voltage_difference_integral_vs,valid_trial_count,trial_indices_used,trial_integrals_vs,st_1_frequency_name,st_1_frequency_hz,st_2_frequency_name,st_2_frequency_hz,st_3_frequency_name,st_3_frequency_hz,st_4_frequency_name,st_4_frequency_hz,frequency_st1_hz,frequency_st2_hz,frequency_st3_hz
st1_331_hz__st2_571_hz__st3_31_hz__st4_1_hz,2.571959460888895e-05,2.0617546738131032e-05,0.0,5.9275334012407614e-05,5,1;2;3;4;5,5.927533401241e-05;0.000000000000e+00;9.696525047997e-06;2.493046817996e-05;3.469564580408e-05,331_hz,331,571_hz,571,31_hz,31,1_hz,1,331,571,31
st1_331_hz__st2_571_hz__st3_61_hz__st4_1_hz,2.377450657296204e-05,1.580495834741653e-05,8.347014518399763e-06,4.900611657240108e-05,5,1;2;3;4;5,4.900611657240e-05;8.347014518400e-06;1.790089029000e-05;8.922865679928e-06;3.469564580408e-05,331_hz,331,571_hz,571,61_hz,61,1_hz,1,331,571,61
st1_331_hz__st2_571_hz__st3_91_hz__st4_1_hz,2.6503801501687184e-05,2.4129962117279833e-05,0.0,6.680782715041203e-05,5,1;2;3;4;5,6.680782715041e-05;0.000000000000e+00;9.696525047997e-06;1.581299171994e-05;4.020166359008e-05,331_hz,331,571_hz,571,91_hz,91,1_hz,1,331,571,91
st1_331_hz__st2_571_hz__st3_121_hz__st4_1_hz,3.1186956041281416e-05,1.8051559835081478e-05,1.4173224660007922e-05,6.346129879439486e-05,5,1;2;3;4;5,6.346129879439e-05;1.417322466001e-05;1.630870498799e-05;2.480068295992e-05;3.719086880410e-05,331_hz,331,571_hz,571,121_hz,121,1_hz,1,331,571,121
st1_331_hz__st2_571_hz__st3_151_hz__st4_1_hz,2.796413812128945e-05,1.9725887773797918e-05,6.768597600403937e-07,4.900611657240109e-05,5,1;2;3;4;5,4.900611657240e-05;6.768597600404e-07;9.696525047997e-06;3.234513634193e-05;4.809605288408e-05,331_hz,331,571_hz,571,151_hz,151,1_hz,1,331,571,151
st1_331_hz__st2_571_hz__st3_181_hz__st4_1_hz,3.487708441367532e-05,2.2679215981260367e-05,4.266038699995978e-06,6.203829333234281e-05,5,1;2;3;4;5,6.203829333234e-05;4.266038699996e-06;4.647079411200e-05;1.170814085995e-05;4.990215506409e-05,331_hz,331,571_hz,571,181_hz,181,1_hz,1,331,571,181
st1_331_hz__st2_571_hz__st3_211_hz__st4_1_hz,3.92346814240796e-05,3.0894239295342004e-05,7.214113439998893e-06,9.092641398839375e-05,5,1;2;3;4;5,9.092641398839e-05;7.214113439999e-06;1.244715292791e-05;2.990827728003e-05;5.567744948406e-05,331_hz,331,571_hz,571,211_hz,211,1_hz,1,331,571,211
st1_331_hz__st2_571_hz__st3_241_hz__st4_1_hz,4.0863515449679445e-05,2.018920329289313e-05,1.3185202859933299e-05,7.28020297944186e-05,5,1;2;3;4;5,7.280202979442e-05;2.937899811603e-05;3.762467128794e-05;1.318520285993e-05;5.132667519008e-05,331_hz,331,571_hz,571,241_hz,241,1_hz,1,331,571,241
st1_331_hz__st2_571_hz__st3_271_hz__st4_1_hz,5.585298444463853e-05,3.218887622614388e-05,1.5388540739980085e-05,0.00010035154650234537,5,1;2;3;4;5,1.003515465023e-04;1.538854073998e-05;5.341900528789e-05;2.716097105693e-05;8.294485863605e-05,331_hz,331,571_hz,571,271_hz,271,1_hz,1,331,571,271
st1_331_hz__st2_571_hz__st3_301_hz__st4_1_hz,5.7542724055424245e-05,4.1113914624270287e-05,9.852794639964024e-06,0.00011744360826114186,5,1;2;3;4;5,1.174436082611e-04;9.852794639964e-06;5.814683776805e-05;1.573147079993e-05;8.653890880804e-05,331_hz,331,571_hz,571,301_hz,301,1_hz,1,331,571,301
st1_331_hz__st2_571_hz__st3_331_hz__st4_1_hz,4.540586573447455e-05,4.022247829150548e-05,8.92286567992784e-06,0.0001176259102524259,5,1;2;3;4;5,1.176259102524e-04;9.285093467986e-06;5.649981346796e-05;8.922865679928e-06;3.469564580408e-05,331_hz,331,571_hz,571,331_hz,331,1_hz,1,331,571,331
st1_331_hz__st2_571_hz__st3_361_hz__st4_1_hz,5.3289551731663636e-05,2.573583286747482e-05,1.9558416887954785e-05,8.692989110643447e-05,5,1;2;3;4;5,8.692989110643e-05;1.955841688795e-05;3.026367352796e-05;5.378393339989e-05;7.591184373608e-05,331_hz,331,571_hz,571,361_hz,361,1_hz,1,331,571,361
st1_331_hz__st2_571_hz__st3_391_hz__st4_1_hz,5.68409055609548e-05,3.2583117840299404e-05,1.7390535119929387e-05,0.00011424586352941428,5,1;2;3;4;5,1.142458635294e-04;5.398764446338e-05;6.222219472797e-05;1.739053511993e-05;3.635828996408e-05,331_hz,331,571_hz,571,391_hz,391,1_hz,1,331,571,391
st1_331_hz__st2_571_hz__st3_421_hz__st4_1_hz,6.406095267288858e-05,3.168286503192853e-05,1.4504761619993367e-05,0.00011370663619209506,5,1;2;3;4;5,6.925199781240e-05;1.450476161999e-05;5.605315505995e-05;6.678821268001e-05;1.137066361921e-04,331_hz,331,571_hz,571,421_hz,421,1_hz,1,331,571,421
st1_331_hz__st2_571_hz__st3_451_hz__st4_1_hz,8.55517681541028e-05,2.7976811772832132e-05,5.025803425195569e-05,0.00012322322325016566,5,1;2;3;4;5,1.023571149984e-04;9.573786127796e-05;5.618260699199e-05;5.025803425196e-05;1.232232232502e-04,331_hz,331,571_hz,571,451_hz,451,1_hz,1,331,571,451
st1_331_hz__st2_571_hz__st3_481_hz__st4_1_hz,5.980642430323396e-05,3.121663853004256e-05,2.25989006759339e-05,0.00010978724145229781,5,1;2;3;4;5,1.097872414523e-04;2.259890067593e-05;5.797004540395e-05;3.281204807989e-05;7.586388590410e-05,331_hz,331,571_hz,571,481_hz,481,1_hz,1,331,571,481
st1_331_hz__st2_571_hz__st3_511_hz__st4_1_hz,5.193835936846879e-05,2.9019951815127756e-05,0.0,8.317411873187686e-05,5,1;2;3;4;5,7.006280477046e-05;0.000000000000e+00;8.317411873188e-05;4.308585843591e-05;6.336901490409e-05,331_hz,331,571_hz,571,511_hz,511,1_hz,1,331,571,511
st1_331_hz__st2_571_hz__st3_541_hz__st4_1_hz,5.10872421340576e-05,3.134413869155624e-05,2.0156551919958688e-05,0.00010758015881637689,5,1;2;3;4;5,1.075801588164e-04;2.015655191996e-05;5.537108368800e-05;2.390915339991e-05;4.841926284604e-05,331_hz,331,571_hz,571,541_hz,541,1_hz,1,331,571,541
st1_331_hz__st2_571_hz__st3_571_hz__st4_1_hz,7.270040941986596e-05,2.6144672103099215e-05,5.048015483500753e-05,0.0001209236948640835,5,1;2;3;4;5,7.848775119237e-05;5.048015483501e-05;6.226815286802e-05;5.134229333986e-05;1.209236948641e-04,331_hz,331,571_hz,571,571_hz,571,1_hz,1,331,571,571
st1_361_hz__st2_1_hz__st3_1_hz__st4_1_hz,0.0,0.0,0.0,0.0,5,1;2;3;4;5,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,361_hz,361,1_hz,1,1_hz,1,1_hz,1,361,1,1
st1_361_hz__st2_1_hz__st3_31_hz__st4_1_hz,0.0,0.0,0.0,0.0,5,1;2;3;4;5,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,361_hz,361,1_hz,1,31_hz,31,1_hz,1,361,1,31
st1_361_hz__st2_1_hz__st3_61_hz__st4_1_hz,2.930650848008698e-06,5.861301696017396e-06,0.0,1.465325424004349e-05,5,1;2;3;4;5,0.000000000000e+00;0.000000000000e+00;1.465325424004e-05;0.000000000000e+00;0.000000000000e+00,361_hz,361,1_hz,1,61_hz,61,1_hz,1,361,1,61
st1_361_hz__st2_1_hz__st3_91_hz__st4_1_hz,5.024189843989419e-06,6.196752070030233e-06,0.0,1.371806999994618e-05,5,1;2;3;4;5,0.000000000000e+00;1.140287922000e-05;1.371806999995e-05;0.000000000000e+00;0.000000000000e+00,361_hz,361,1_hz,1,91_hz,91,1_hz,1,361,1,91
st1_361_hz__st2_1_hz__st3_121_hz__st4_1_hz,7.473940948799774e-06,6.320614743907258e-06,0.0,1.5432227423987924e-05,5,1;2;3;4;5,1.133597250004e-05;1.060150481997e-05;0.000000000000e+00;0.000000000000e+00;1.543222742399e-05,361_hz,361,1_hz,1,121_hz,121,1_hz,1,361,1,121
st1_361_hz__st2_1_hz__st3_151_hz__st4_1_hz,5.038696691998523e-06,7.859894094696572e-06,0.0,2.0428066260044785e-05,5,1;2;3;4;5,0.000000000000e+00;4.891001399887e-07;2.042806626004e-05;4.276317059959e-06;0.000000000000e+00,361_hz,361,1_hz,1,151_hz,151,1_hz,1,361,1,151
st1_361_hz__st2_1_hz__st3_181_hz__st4_1_hz,4.809796149600476e-06,5.901324421852116e-06,0.0,1.2582212148008754e-05,5,1;2;3;4;5,1.146676859999e-05;0.000000000000e+00;1.258221214801e-05;0.000000000000e+00;0.000000000000e+00,361_hz,361,1_hz,1,181_hz,181,1_hz,1,361,1,181
st1_361_hz__st2_1_hz__st3_211_hz__st4_1_hz,3.627231822006596e-06,2.1854423414755608e-06,0.0,6.758974800047391e-06,5,1;2;3;4;5,3.655691279991e-06;6.758974800047e-06;0.000000000000e+00;4.495686750000e-06;3.225806279994e-06,361_hz,361,1_hz,1,211_hz,211,1_hz,1,361,1,211
st1_361_hz__st2_1_hz__st3_241_hz__st4_1_hz,8.312103647978297e-06,6.990130476609835e-06,0.0,1.6220249099963e-05,5,1;2;3;4;5,1.099623870000e-05;0.000000000000e+00;1.622024909996e-05;0.000000000000e+00;1.434403043993e-05,361_hz,361,1_hz,1,241_hz,241,1_hz,1,361,1,241
st1_361_hz__st2_1_hz__st3_271_hz__st4_1_hz,1.1319161252399472e-05,1.3126515884585075e-05,0.0,3.449478166200511e-05,5,1;2;3;4;5,0.000000000000e+00;5.218422299992e-06;3.449478166201e-05;1.688260230000e-05;0.000000000000e+00,361_hz,361,1_hz,1,271_hz,271,1_hz,1,361,1,271
st1_361_hz__st2_1_hz__st3_301_hz__st4_1_hz,8.575444184407975e-06,4.766708551492064e-06,5.003357399890885e-07,1.4709101579996053e-05,5,1;2;3;4;5,5.003357399891e-07;1.055265893998e-05;1.470910158000e-05;1.041072246008e-05;6.704402201994e-06,361_hz,361,1_hz,1,301_hz,301,1_hz,1,361,1,301
st1_361_hz__st2_1_hz__st3_331_hz__st4_1_hz,3.607065298790249e-06,5.058108997212849e-06,0.0,1.2912559434000506e-05,5,1;2;3;4;5,5.122767059951e-06;0.000000000000e+00;1.291255943400e-05;0.000000000000e+00;0.000000000000e+00,361_hz,361,1_hz,1,331_hz,331,1_hz,1,361,1,331
st1_361_hz__st2_1_hz__st3_361_hz__st4_1_hz,1.3855733154017336e-05,7.90489282330843e-06,0.0,2.298016998007468e-05,5,1;2;3;4;5,1.398899286002e-05;2.298016998007e-05;1.980243809999e-05;0.000000000000e+00;1.250706483000e-05,361_hz,361,1_hz,1,361_hz,361,1_hz,1,361,1,361
st1_361_hz__st2_1_hz__st3_391_hz__st4_1_hz,1.6061707677615114e-05,1.0702593523439718e-05,0.0,3.318771078003602e-05,5,1;2;3;4;5,0.000000000000e+00;3.318771078004e-05;1.197623698199e-05;1.788397146004e-05;1.726061916601e-05,361_hz,361,1_hz,1,391_hz,391,1_hz,1,361,1,391
st1_361_hz__st2_1_hz__st3_421_hz__st4_1_hz,1.744186111557425e-05,1.436305743456199e-05,0.0,3.4549715699933045e-05,5,1;2;3;4;5,7.685636039989e-06;1.047657367797e-05;3.454971569993e-05;3.449738015998e-05;0.000000000000e+00,361_hz,361,1_hz,1,421_hz,421,1_hz,1,361,1,421
st1_361_hz__st2_1_hz__st3_451_hz__st4_1_hz,2.7345549301166086e-05,2.3718634082920466e-05,0.0,6.107938921794329e-05,5,1;2;3;4;5,1.998554615999e-05;6.107938921794e-05;4.871770768795e-05;0.000000000000e+00;6.945103439948e-06,361_hz,361,1_hz,1,451_hz,451,1_hz,1,361,1,451
st1_361_hz__st2_1_hz__st3_481_hz__st4_1_hz,1.9001133726509744e-05,1.5045583725561593e-05,0.0,4.0388575766510045e-05,5,1;2;3;4;5,2.344635396004e-05;4.038857576651e-05;3.960239040002e-06;2.721049986599e-05;0.000000000000e+00,361_hz,361,1_hz,1,481_hz,481,1_hz,1,361,1,481
st1_361_hz__st2_1_hz__st3_511_hz__st4_1_hz,1.3664067364824382e-05,1.1746216912729271e-05,1.18325214006898e-06,3.2133385259996985e-05,5,1;2;3;4;5,3.213338526000e-05;3.154804739997e-06;9.911196539980e-06;2.193769814408e-05;1.183252140069e-06,361_hz,361,1_hz,1,511_hz,511,1_hz,1,361,1,511
st1_361_hz__st2_1_hz__st3_541_hz__st4_1_hz,1.4612789152783775e-05,1.552113492677861e-05,0.0,4.205353481990248e-05,5,1;2;3;4;5,0.000000000000e+00;1.888703906399e-05;1.212337188002e-05;0.000000000000e+00;4.205353481990e-05,361_hz,361,1_hz,1,541_hz,541,1_hz,1,361,1,541
st1_361_hz__st2_1_hz__st3_571_hz__st4_1_hz,1.5154376187611617e-05,1.1290487763749855e-05,1.1915524799843703e-06,3.369172049999536e-05,5,1;2;3;4;5,1.191552479984e-06;3.369172050000e-05;7.576724538047e-06;1.236340242001e-05;2.094848100002e-05,361_hz,361,1_hz,1,571_hz,571,1_hz,1,361,1,571
st1_361_hz__st2_31_hz__st3_1_hz__st4_1_hz,0.0,0.0,0.0,0.0,5,1;2;3;4;5,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,361_hz,361,31_hz,31,1_hz,1,1_hz,1,361,31,1
st1_361_hz__st2_31_hz__st3_31_hz__st4_1_hz,0.0,0.0,0.0,0.0,5,1;2;3;4;5,0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,361_hz,361,31_hz,31,31_hz,31,1_hz,1,361,31,31
st1_361_hz__st2_31_hz__st3_61_hz__st4_1_hz,2.930650848008698e-06,5.861301696017396e-06,0.0,1.465325424004349e-05,5,1;2;3;4;5,0.000000000000e+00;0.000000000000e+00;1.465325424004e-05;0.000000000000e+00;0.000000000000e+00,361_hz,361,31_hz,31,61_hz,61,1_hz,1,361,31,61
st1_361_hz__st2_31_hz__st3_91_hz__st4_1_hz,5.024189843989419e-06,6.196752070030233e-06,0.0,1.371806999994618e-05,5,1;2;3;4;5,0.000000000000e+00;1.140287922000e-05;1.371806999995e-05;0.000000000000e+00;0.000000000000e+00,361_hz,361,31_hz,31,91_hz,91,1_hz,1,361,31,91
st1_361_hz__st2_31_hz__st3_121_hz__st4_1_hz,7.473940948799774e-06,6.320614743907258e-06,0.0,1.5432227423987924e-05,5,1;2;3;4;5,1.133597250004e-05;1.060150481997e-05;0.000000000000e+00;0.000000000000e+00;1.543222742399e-05,361_hz,361,31_hz,31,121_hz,121,1_hz,1,361,31,121
st1_361_hz__st2_31_hz__st3_151_hz__st4_1_hz,5.038696691998523e-06,7.859894094696572e-06,0.0,2.0428066260044785e-05,5,1;2;3;4;5,0.000000000000e+00;4.891001399887e-07;2.042806626004e-05;4.276317059959e-06;0.000000000000e+00,361_hz,361,31_hz,31,151_hz,151,1_hz,1,361,31,151
st1_361_hz__st2_31_hz__st3_181_hz__st4_1_hz,4.809796149600476e-06,5.901324421852116e-06,0.0,1.2582212148008754e-05,5,1;2;3;4;5,1.146676859999e-05;0.000000000000e+00;1.258221214801e-05;0.000000000000e+00;0.000000000000e+00,361_hz,361,31_hz,31,181_hz,181,1_hz,1,361,31,181
st1_361_hz__st2_31_hz__st3_211_hz__st4_1_hz,3.627231822006596e-06,2.1854423414755608e-06,0.0,6.758974800047391e-06,5,1;2;3;4;5,3.655691279991e-06;6.758974800047e-06;0.000000000000e+00;4.495686750000e-06;3.225806279994e-06,361_hz,361,31_hz,31,211_hz,211,1_hz,1,361,31,211
st1_361_hz__st2_31_hz__st3_241_hz__st4_1_hz,8.63317113117823e-06,6.628481651056768e-06,0.0,1.6220249099963e-05,5,1;2;3;4;5,1.099623870000e-05;0.000000000000e+00;1.622024909996e-05;1.605337416000e-06;1.434403043993e-05,361_hz,361,31_hz,31,241_hz,241,1_hz,1,361,31,241
st1_361_hz__st2_31_hz__st3_271_hz__st4_1_hz,1.1319161252399472e-05,1.3126515884585075e-05,0.0,3.449478166200511e-05,5,1;2;3;4;5,0.000000000000e+00;5.218422299992e-06;3.449478166201e-05;1.688260230000e-05;0.000000000000e+00,361_hz,361,31_hz,31,271_hz,271,1_hz,1,361,31,271
st1_361_hz__st2_31_hz__st3_301_hz__st4_1_hz,1.180715770439905e-05,3.5077806723902724e-06,6.7044022019943646e-06,1.6658903339944465e-05,5,1;2;3;4;5,1.665890333994e-05;1.055265893998e-05;1.470910158000e-05;1.041072246008e-05;6.704402201994e-06,361_hz,361,31_hz,31,301_hz,301,1_hz,1,361,31,301
st1_361_hz__st2_31_hz__st3_331_hz__st4_1_hz,3.607065298790249e-06,5.058108997212849e-06,0.0,1.2912559434000506e-05,5,1;2;3;4;5,5.122767059951e-06;0.000000000000e+00;1.291255943400e-05;0.000000000000e+00;0.000000000000e+00,361_hz,361,31_hz,31,331_hz,331,1_hz,1,361,31,331
st1_361_hz__st2_31_hz__st3_361_hz__st4_1_hz,1.3855733154017336e-05,7.90489282330843e-06,0.0,2.298016998007468e-05,5,1;2;3;4;5,1.398899286002e-05;2.298016998007e-05;1.980243809999e-05;0.000000000000e+00;1.250706483000e-05,361_hz,361,31_hz,31,361_hz,361,1_hz,1,361,31,361
st1_361_hz__st2_31_hz__st3_391_hz__st4_1_hz,1.7572089499217344e-05,1.3244022373934583e-05,0.0,4.0739619888047195e-05,5,1;2;3;4;5,0.000000000000e+00;4.073961988805e-05;1.197623698199e-05;1.788397146004e-05;1.726061916601e-05,361_hz,361,31_hz,31,391_hz,391,1_hz,1,361,31,391
st1_361_hz__st2_31_hz__st3_421_hz__st4_1_hz,2.364186281396383e-05,1.648473583365317e-05,0.0,4.0685576759874616e-05,5,1;2;3;4;5,7.685636039989e-06;3.534072110997e-05;4.068557675987e-05;3.449738015998e-05;0.000000000000e+00,361_hz,361,31_hz,31,421_hz,421,1_hz,1,361,31,421
st1_361_hz__st2_31_hz__st3_451_hz__st4_1_hz,2.979585549716071e-05,2.1322098085878724e-05,6.945103439948142e-06,6.107938921794329e-05,5,1;2;3;4;5,2.060008379997e-05;6.107938921794e-05;4.871770768795e-05;1.163699334000e-05;6.945103439948e-06,361_hz,361,31_hz,31,451_hz,451,1_hz,1,361,31,451
st1_361_hz__st2_31_hz__st3_481_hz__st4_1_hz,2.1411268638505123e-05,1.3308020891017657e-05,0.0,4.0388575766510045e-05,5,1;2;3;4;5,2.344635396004e-05;4.038857576651e-05;1.601091359998e-05;2.721049986599e-05;0.000000000000e+00,361_hz,361,31_hz,31,481_hz,481,1_hz,1,361,31,481
st1_361_hz__st2_31_hz__st3_511_hz__st4_1_hz,1.3664067364824382e-05,1.1746216912729271e-05,1.18325214006898e-06,3.2133385259996985e-05,5,1;2;3;4;5,3.213338526000e-05;3.154804739997e-06;9.911196539980e-06;2.193769814408e-05;1.183252140069e-06,361_hz,361,31_hz,31,511_hz,511,1_hz,1,361,31,511
st1_361_hz__st2_31_hz__st3_541_hz__st4_1_hz,1.4612789152783775e-05,1.552113492677861e-05,0.0,4.205353481990248e-05,5,1;2;3;4;5,0.000000000000e+00;1.888703906399e-05;1.212337188002e-05;0.000000000000e+00;4.205353481990e-05,361_hz,361,31_hz,31,541_hz,541,1_hz,1,361,31,541
st1_361_hz__st2_31_hz__st3_571_hz__st4_1_hz,1.5154376187611617e-05,1.1290487763749855e-05,1.1915524799843703e-06,3.369172049999536e-05,5,1;2;3;4;5,1.191552479984e-06;3.369172050000e-05;7.576724538047e-06;1.236340242001e-05;2.094848100002e-05,361_hz,361,31_hz,31,571_hz,571,1_hz,1,361,31,571
st1_361_hz__st2_61_hz__st3_1_hz__st4_1_hz,6.3104925239909625e-06,7.847100578535908e-06,0.0,1.792303919998517e-05,5,1;2;3;4;5,1.792303919999e-05;1.362942341997e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,361_hz,361,61_hz,61,1_hz,1,1_hz,1,361,61,1
st1_361_hz__st2_61_hz__st3_31_hz__st4_1_hz,1.1390095036777628e-05,1.1351634996212932e-05,0.0,2.9764661759901226e-05,5,1;2;3;4;5,1.792303919999e-05;2.976466175990e-05;0.000000000000e+00;0.000000000000e+00;9.262774224002e-06,361_hz,361,61_hz,61,31_hz,31,1_hz,1,361,61,31
st1_361_hz__st2_61_hz__st3_61_hz__st4_1_hz,9.241143371999662e-06,7.677509005388509e-06,0.0,1.792303919998517e-05,5,1;2;3;4;5,1.792303919999e-05;1.362942341997e-05;1.465325424004e-05;0.000000000000e+00;0.000000000000e+00,361_hz,361,61_hz,61,61_hz,61,1_hz,1,361,61,61
st1_361_hz__st2_61_hz__st3_91_hz__st4_1_hz,1.1334682367980382e-05,9.936416177190633e-06,0.0,2.5032302639970556e-05,5,1;2;3;4;5,1.792303919999e-05;2.503230263997e-05;1.371806999995e-05;0.000000000000e+00;0.000000000000e+00,361_hz,361,61_hz,61,91_hz,91,1_hz,1,361,61,91
st1_361_hz__st2_61_hz__st3_121_hz__st4_1_hz,1.3784433472790737e-05,1.209403374782876e-05,0.0,2.9259011700027983e-05,5,1;2;3;4;5,2.925901170003e-05;2.423092823994e-05;0.000000000000e+00;0.000000000000e+00;1.543222742399e-05,361_hz,361,61_hz,61,121_hz,121,1_hz,1,361,61,121
st1_361_hz__st2_61_hz__st3_151_hz__st4_1_hz,1.1349189215989486e-05,7.901143475443558e-06,0.0,2.0428066260044785e-05,5,1;2;3;4;5,1.792303919999e-05;1.411852355996e-05;2.042806626004e-05;4.276317059959e-06;0.000000000000e+00,361_hz,361,61_hz,61,151_hz,151,1_hz,1,361,61,151
st1_361_hz__st2_61_hz__st3_181_hz__st4_1_hz,1.2995248391991927e-05,9.500931455502432e-06,0.0,2.9389807799978797e-05,5,1;2;3;4;5,2.938980779998e-05;1.362942341997e-05;1.258221214801e-05;0.000000000000e+00;9.374798592002e-06,361_hz,361,61_hz,61,181_hz,181,1_hz,1,361,61,181
st1_361_hz__st2_61_hz__st3_211_hz__st4_1_hz,1.5307419437999918e-05,1.3226112927242591e-05,0.0,3.66379891200197e-05,5,1;2;3;4;5,2.157873047998e-05;3.663798912002e-05;0.000000000000e+00;1.509457131001e-05;3.225806279994e-06,361_hz,361,61_hz,61,211_hz,211,1_hz,1,361,61,211
st1_361_hz__st2_61_hz__st3_241_hz__st4_1_hz,1.462259617196926e-05,9.185117452721029e-06,0.0,2.8919277899985832e-05,5,1;2;3;4;5,2.891927789999e-05;1.362942341997e-05;1.622024909996e-05;0.000000000000e+00;1.434403043993e-05,361_hz,361,61_hz,61,241_hz,241,1_hz,1,361,61,241
st1_361_hz__st2_61_hz__st3_271_hz__st4_1_hz,2.6829246250781248e-05,5.877462102180701e-06,1.884784571996173e-05,3.449478166200511e-05,5,1;2;3;4;5,3.025045758599e-05;1.884784571996e-05;3.449478166201e-05;2.116966787993e-05;2.938347840602e-05,361_hz,361,61_hz,61,271_hz,271,1_hz,1,361,61,271
st1_361_hz__st2_61_hz__st3_301_hz__st4_1_hz,1.5427544792400438e-05,5.788899334334849e-06,6.7044022019943646e-06,2.418208235994701e-05,5,1;2;3;4;5,1.842337493997e-05;2.418208235995e-05;1.470910158000e-05;1.311876288009e-05;6.704402201994e-06,361_hz,361,61_hz,61,301_hz,301,1_hz,1,361,61,301
st1_361_hz__st2_61_hz__st3_331_hz__st4_1_hz,1.0451941138778857e-05,9.136319776133426e-06,0.0,2.304580625993591e-05,5,1;2;3;4;5,2.304580625994e-05;1.630133999996e-05;1.291255943400e-05;0.000000000000e+00;0.000000000000e+00,361_hz,361,61_hz,61,331_hz,331,1_hz,1,361,61,331
st1_361_hz__st2_61_hz__st3_361_hz__st4_1_hz,2.01662256780083e-05,1.3219833992900893e-05,0.0,3.660959340004433e-05,5,1;2;3;4;5,3.191203206000e-05;3.660959340004e-05;1.980243809999e-05;0.000000000000e+00;1.250706483000e-05,361_hz,361,61_hz,61,361_hz,361,1_hz,1,361,61,361
st1_361_hz__st2_61_hz__st3_391_hz__st4_1_hz,3.045340383480554e-05,1.274318294246178e-05,1.788397146004206e-05,4.6817134200005664e-05,5,1;2;3;4;5,1.792303919999e-05;4.681713420001e-05;2.504872546199e-05;1.788397146004e-05;4.459414885200e-05,361_hz,361,61_hz,61,391_hz,391,1_hz,1,361,61,391
st1_361_hz__st2_61_hz__st3_421_hz__st4_1_hz,2.7139434771572133e-05,6.70401078084679e-06,1.69354056600346e-05,3.4549715699933045e-05,5,1;2;3;4;5,2.560867523997e-05;2.410599709794e-05;3.454971569993e-05;3.449738015998e-05;1.693540566003e-05,361_hz,361,61_hz,61,421_hz,421,1_hz,1,361,61,421
st1_361_hz__st2_61_hz__st3_451_hz__st4_1_hz,3.365604182515705e-05,2.7482617332552748e-05,0.0,7.470881263791294e-05,5,1;2;3;4;5,3.790858535998e-05;7.470881263791e-05;4.871770768795e-05;0.000000000000e+00;6.945103439948e-06,361_hz,361,61_hz,61,451_hz,451,1_hz,1,361,61,451
st1_361_hz__st2_61_hz__st3_481_hz__st4_1_hz,3.510090994251647e-05,2.3940139602441628e-05,0.0,6.797970638647809e-05,5,1;2;3;4;5,4.906810350004e-05;6.797970638648e-05;1.721782584008e-05;4.123891398599e-05;0.000000000000e+00,361_hz,361,61_hz,61,481_hz,481,1_hz,1,361,61,481
st1_361_hz__st2_61_hz__st3_511_hz__st4_1_hz,1.9974559888815342e-05,1.6573081989938868e-05,1.18325214006898e-06,5.005642445998216e-05,5,1;2;3;4;5,5.005642445998e-05;1.678422815997e-05;9.911196539980e-06;2.193769814408e-05;1.183252140069e-06,361_hz,361,61_hz,61,511_hz,511,1_hz,1,361,61,511
st1_361_hz__st2_61_hz__st3_541_hz__st4_1_hz,2.3644670752772795e-05,1.4239047782416753e-05,0.0,4.205353481990248e-05,5,1;2;3;4;5,1.792303919999e-05;3.251646248396e-05;2.573031726001e-05;0.000000000000e+00;4.205353481990e-05,361_hz,361,61_hz,61,541_hz,541,1_hz,1,361,61,541
st1_361_hz__st2_61_hz__st3_571_hz__st4_1_hz,2.1464868711602578e-05,1.378444531555141e-05,7.57672453804703e-06,4.7321143919965006e-05,5,1;2;3;4;5,1.911459167997e-05;4.732114391997e-05;7.576724538047e-06;1.236340242001e-05;2.094848100002e-05,361_hz,361,61_hz,61,571_hz,571,1_hz,1,361,61,571
st1_361_hz__st2_91_hz__st3_1_hz__st4_1_hz,2.7957737519868075e-06,5.591547503973614e-06,0.0,1.3978868759934038e-05,5,1;2;3;4;5,1.397886875993e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,361_hz,361,91_hz,91,1_hz,1,1_hz,1,361,91,1
st1_361_hz__st2_91_hz__st3_31_hz__st4_1_hz,2.7957737519868075e-06,5.591547503973614e-06,0.0,1.3978868759934038e-05,5,1;2;3;4;5,1.397886875993e-05;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00,361_hz,361,91_hz,91,31_hz,31,1_hz,1,361,91,31
